X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,UNITTYPE,OLD_ID,APPROACH,MARKING_TYPE,SCHOOL,MIDBLOCK_CROSSWALK,INSTALL_DATE,COLOR,COMMENTS,CATEGORY,OWNERSHIP_DATE,CURRENT_STATUS_DATE,MAINTAINED_BY,MAINTENANCE_AGREEMENT,CURBSPACEID,MAINT_DISTRICT,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT,CROSSWALK_CONTROL,MATERIAL,ONSTREET,XSTRLOW,MEAS_FROM_LOW,DISTTOLOW,STPOINT,XSTRHI,MEAS_FROM_HI,DISTTOHI,OFFSET,SIDE,MEASUREMENT_ORIGIN,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,MAINTENANCE_GROUP,NUM_ATTACHMENTS
1275965.60448089,242865.969117805,4827,524399,XWK-2113,NE CAMPUS WB PY 0140 BLOCK C SIDE ( 254) 26 FT W/O 15TH AVE NE,GOOD,2018/06/07 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,17995,XWK,Old ID # 340,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #13282 4/26/97 <br>15 AVE NE & NE CAMPUS PK WAY  (N RDWY), W",XWK,1970/01/01 00:00:00+00,2012/12/12 00:00:00+00, ,,,NORTH,,-122.312231894034,47.6562065555328, ,THRPL,NE CAMPUS WB PY,UNIVERSITY WAY NE,N,254,0,15TH AVE NE,Y,26,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR2,0
1270105.87473056,221850.245073214,4828,524775,XWK-799,S KING ST 0006 BLOCK C SIDE ( 263) 263 FT E/O ALASKAN E RDWY WAY S,GOOD,2017/06/14 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,20593,XWK,Old ID # 17,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>1 AVE S &amp; S KING ST, W</p><p><br></p><p>Remarked&nbsp; per SIP 276059 (6/14/17)</p>",XWK,1970/01/01 00:00:00+00,2015/04/04 00:00:00+00,SDOT,,,SOUTH,,-122.334340856807,47.5982919869443,SIGNAL,THRPL,S KING ST,ALASKAN E RDWY WAY S,Y,263,0,1ST AVE S,N,36,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR1,0
1269497.61216757,224440.074539214,4829,523599,XWK-1134,SPRING ST 0009 BLOCK C SIDE ( 137) 34 FT SW/O 1ST AVE,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,12859,XWK,Old ID # 25,SW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"1 AVE & SPRING ST, W",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00,SDOT,,,CENTRAL,,-122.337010833053,47.6053580739134, ,THRPL,SPRING ST,POST AVE,N,137,0,1ST AVE,Y,34,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1270259.81602372,224484.753911793,4830,521563,XWK-1013,3RD AVE 0090 BLOCK C SIDE ( 262) 44 FT SE/O MADISON ST,GOOD,2013/11/30 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,4378,XWK,Old ID # 200,SE,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"3 AVE & MADISON ST, S",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.333925232022,47.6055213227244,SIGNAL,THRPL,3RD AVE,MARION ST,N,262,0,MADISON ST,Y,44,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR2,0
1263245.94520898,194465.527533054,4831,525394,XWK-4837,SW HENDERSON ST 0200 BLOCK C SIDE ( 197) 197 FT W/O 20TH AVE SW,GOOD,2018/02/12 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,22301,XWK,Old ID # 550,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>DELRIDGE WAY SW &amp; SW HENDERSON ST, E</p><p><br></p><p>Remarked by WO 605159 (2/12/18)</p>",XWK,1970/01/01 00:00:00+00,2009/02/15 00:00:00+00,SDOT,,,SOUTH,,-122.359937817,47.5228616262828,SIGNAL,THRPL,SW HENDERSON ST,20TH AVE SW,Y,197,0,DELRIDGE WAY SW,N,39,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR2,0
1269950.07090831,212016.471433714,4832,521230,XWK-761,1ST AVE S 0361 BLOCK C SIDE (  23) 23 FT S/O S SPOKANE SR ST,FAIR,2014/07/23 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,1214,XWK,Old ID # 63,S,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"1 AVE S & S SPOKANE ST              (A), S",XWK,1970/01/01 00:00:00+00,2008/10/02 00:00:00+00, ,,,SOUTH,,-122.334194949671,47.5713295831823, ,THRPL,1ST AVE S,S SPOKANE SR ST,Y,23,0,S ANDOVER ST,N,1074,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR2,0
1275612.18031898,230096.278449878,4833,520812,XWK-1562,15TH AVE E 0031 BLOCK C SIDE (  19) 19 FT N/O E THOMAS N ST,GOOD,2017/06/06 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,2005,XWK,Old ID # 294,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>15 AVE E &amp; E THOMAS ST (FR W), N</p><p><br></p><p>Remarked per WO 517621</p>",XWK,1970/01/01 00:00:00+00,2009/01/13 00:00:00+00,SDOT,,,CENTRAL,,-122.312669721063,47.6211864512451, ,THRPL,15TH AVE E,E THOMAS N ST,Y,19,0,E HARRISON S ST,N,277,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1276033.46359715,220216.323472306,4834,522982,XWK-4502,RAINIER AVE S 0082 BLOCK C SIDE (  94) 23 FT NW/O S CHARLES S ST,GOOD,2014/08/25 00:00:00+00, ,INSVC,DISTRICT3, ,N,16,12346,XWK,Old ID # 1272,NW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<P>RAINIER AVE S &amp; S CHARLES ST (FR EAST), N</P>
<P><FONT color=#ff0000>This crosswalk marked with MMA material 8-25-14</FONT></P>",XWK,1970/01/01 00:00:00+00,2013/07/24 00:00:00+00, ,,,SOUTH,,-122.310192995417,47.594127833761, ,THRPL,RAINIER AVE S,S CHARLES N ST,N,94,0,S CHARLES S ST,Y,23,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR4,0
1271200.07989122,249891.320880711,4835,523213,XWK-2753,N 64TH ST 0212 BLOCK C SIDE (  34) 34 FT E/O WOODLAWN AVE N,POOR,2014/07/02 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,15784,XWK,Old ID # 568,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #29823 <br>WOODLAWN AVE N & N 64 ST, E",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00, ,,,NORTH,,-122.332120107608,47.675210109413,STOPSIGN,THRPL,N 64TH ST,WOODLAWN AVE N,Y,34,0,CORLISS AVE N,N,311,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR2,0
1257710.6308203,258426.291343555,4836,520938,XWK-2144,24TH AVE NW 0940 BLOCK C SIDE (   1) 1 FT N/O NW 95TH S ST,GOOD,2017/08/02 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,603613,XWK,Old ID # 328,C,LADER,Y,Y,1970/01/01 00:00:00+00,WHT,"<p>School # 061<br>24 AVE NW &amp; 100 FT S/O NW 95 ST, MB</p><p><br></p><p>Remarked per WO 534614</p>",XWK,1970/01/01 00:00:00+00,2013/04/02 00:00:00+00,SDOT,,,NORTH,,-122.387563787198,47.6978704742996, ,THRPL,24TH AVE NW,NW 95TH S ST,Y,1,0,NW 95TH N ST,N,130,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR1,0
1276671.79138872,244726.760671794,4837,520769,XWK-1843,17TH NB AVE NE 0450 BLOCK C SIDE (  31) 31 FT N/O NE 45TH ST,GOOD,2018/06/07 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,2517,XWK,Old ID # 434,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #18482 <br>17 AVE NE & NE 45 ST, N",XWK,1970/01/01 00:00:00+00,2012/12/12 00:00:00+00, ,,,NORTH,,-122.309511798243,47.6613441171563, ,THRPL,17TH NB AVE NE,NE 45TH ST,Y,31,0,NE 47TH ST,N,627,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR2,0
1269649.57741481,228239.668646052,4838,521947,XWK-3050,8TH AVE 0200 BLOCK C SIDE (  33) 33 FT NW/O VIRGINIA ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,8284,XWK,Old ID # 667,NW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"8 AVE & VIRGINIA ST, N",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.336695801947,47.6157807725849, ,THRPL,8TH AVE,VIRGINIA ST,Y,33,0,WESTLAKE AVE,N,393,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1270845.06354089,232563.94871138,4839,683909,XWK-5865,FAIRVIEW AVE N 0087 BLOCK C SIDE ( 230) 230 FT NE/O ALOHA ST,GOOD,2017/06/17 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,10355,XWK,,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,<p>Remarked per WO 517621</p>,XWK,1970/01/01 00:00:00+00,2017/06/17 00:00:00+00,SDOT,,,CENTRAL,,-122.332191106186,47.6276974086546, ,THRPL,FAIRVIEW AVE N,ALOHA ST,Y,230,0,WARD ST,N,23,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1276067.15152189,246033.379777715,4840,524465,XWK-1799,NE 50TH ST 0140 BLOCK C SIDE ( 249) 31 FT W/O 15TH AVE NE,GOOD,2018/06/07 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,16934,XWK,Old ID # 368,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"15 AVE NE &amp; NE 50 ST, W",XWK,1970/01/01 00:00:00+00,2012/10/21 00:00:00+00, ,,,NORTH,,-122.312066871083,47.6648937126473, ,THRPL,NE 50TH ST,UNIVERSITY WAY NE,N,249,0,15TH AVE NE,Y,31,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR2,0
1271716.89283398,225753.923617557,4841,588841,XWK-5222,SPRING ST 0080 BLOCK C SIDE ( 292) 30 FT SW/O 9TH AVE,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,12867,XWK,,SW,LADER,N,N,2012/07/19 00:00:00+00,WHT,"Asset listed as in-service 8-23-12.&nbsp; GM",XWK,1970/01/01 00:00:00+00,2012/08/17 00:00:00+00, ,,,CENTRAL,,-122.32811975015,47.6090778150459, ,THRPL,SPRING ST,8TH AVE,N,292,0,9TH AVE,Y,30,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1259414.25667815,205134.611181721,4842,521455,XWK-4744,35TH AVE SW 0560 BLOCK C SIDE (  24) 24 FT S/O SW FINDLAY ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,5457,XWK,Old ID # 174,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"35 AVE SW & SW FINDLAY ST, S",XWK,1970/01/01 00:00:00+00,2009/01/06 00:00:00+00, ,,,SOUTH,,-122.376308210036,47.5518955312454, ,THRPL,35TH AVE SW,SW FINDLAY ST,Y,24,0,SW JUNEAU ST,N,640,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR3,0
1288658.33893789,191349.886782721,4843,524174,XWK-4647,WATERS AVE S 0964 BLOCK C SIDE (  60) 60 FT SE/O 61ST AVE S,POOR,2014/07/29 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,13472,XWK,Old ID # 1492,NW,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"WI #13959 8/27/98 <br> School # 21<br>WATERS AVE S & S PILGRIM ST, N",XWK,1970/01/01 00:00:00+00,2008/09/05 00:00:00+00, ,,,SOUTH,,-122.256871820246,47.515656972854, ,THRPL,WATERS AVE S,61ST AVE S,Y,60,0,WATERS ER AVE S,N,71,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR4,0
1281294.38024065,209159.673013464,4844,524744,XWK-4532,S GENESEE ST 0355 BLOCK C SIDE (  39) 39 FT E/O RAINIER S AVE S,GOOD,2014/08/05 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,20094,XWK,Old ID # 1319,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"RAINIER AVE S & S GENESEE ST, E",XWK,1970/01/01 00:00:00+00,2012/02/23 00:00:00+00, ,,,SOUTH,,-122.288028419707,47.5640963132262,SIGNAL,THRPL,S GENESEE ST,RAINIER S AVE S,Y,39,0,36TH AVE S,N,246,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR4,0
1281027.73674506,226969.559965804,4845,523808,XWK-2523,E UNION ST 0320 BLOCK C SIDE ( 232) 28 FT W/O 33RD AVE,GOOD,2014/08/14 00:00:00+00, ,INSVC,DISTRICT3, ,N,16,14909,XWK,Old ID # 508,W,LADER,Y,N,1970/01/01 00:00:00+00,WHT," School # 053<br>33 AVE & E UNION ST, W",XWK,1970/01/01 00:00:00+00,2009/01/14 00:00:00+00, ,,,CENTRAL,,-122.290474075409,47.6128993863942, ,THRPL,E UNION ST,32ND AVE,N,232,0,33RD AVE,Y,28,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR4,0
1281013.16197106,248609.630858794,4846,521628,XWK-2895,33RD AVE NE 0600 BLOCK C SIDE (  24) 24 FT N/O NE 60TH E ST,GOOD,2012/07/30 00:00:00+00, ,INSVC,DISTRICT4, ,N,16,5122,XWK,Old ID # 621,N,LADER,Y,N,1970/01/01 00:00:00+00,WHT," School # 10<br>33 AVE NE & NE 60 ST, N",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.292196229988,47.672213958687, ,THRPL,33RD AVE NE,NE 60TH E ST,Y,24,0,NE 62ND ST,N,645,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR4,0
1273918.17222406,236808.53536655,4847,728000,XWK-5942,10TH AVE E 0220 BLOCK C SIDE ( 399) 399 FT N/O E BOSTON ST,GOOD,2018/12/04 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1299,XWK,,S,LADER,Y,N,1970/01/01 00:00:00+00,WHT,Installed per WO 741764 / 12/4/18,XWK,1970/01/01 00:00:00+00,2018/11/28 00:00:00+00,SDOT,,,CENTRAL,,-122.320063255115,47.6394951178987, ,THRPL,10TH AVE E,E BOSTON ST,Y,399,0,E LYNN ST,N,18,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1277617.38759464,214405.132666886,4848,521501,XWK-2648,23RD AVE S 0280 BLOCK C SIDE (  25) 25 FT S/O S MCCLELLAN ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,3462,XWK,Old ID # 540,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #20722 <br>23 AVE S & S MCCLELLAN ST, S",XWK,1970/01/01 00:00:00+00,2013/04/30 00:00:00+00, ,,,SOUTH,,-122.30332501043,47.5782825605925, ,THRPL,23RD AVE S,S MCCLELLAN ST,Y,25,0,S FOREST ST,N,275,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR3,0
1265836.23924097,270801.306947798,4849,522910,XWK-304,GREENWOOD AVE N 1400 BLOCK C SIDE ( 634) 634 FT N/O N 140TH ST,GOOD,2017/08/07 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,10793,XWK,Old ID # 302,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>GREENWOOD AVE N &amp; N 143 ST, S</p><p><br></p><p>Remarked per WO 534611</p>",XWK,1970/01/01 00:00:00+00,2012/12/17 00:00:00+00,SDOT,,,NORTH,,-122.355567058192,47.7322347749445, ,THRPL,GREENWOOD AVE N,N 140TH ST,Y,634,0,N 143RD ST,N,29,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR1,0
1277203.46158522,207365.145434543,4850,522314,XWK-3527,BEACON WR AVE S 0480 BLOCK C SIDE ( 240) 240 FT S/O S COLUMBIAN WAY,GOOD,2014/08/05 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,9130,XWK,Old ID # 837,C,LADER,N,Y,1970/01/01 00:00:00+00,WHT,"<P>BEACON AVE S &amp; 200 FT S/O S COLUMBIAN WAY, MB</P>
<P>Field review showed walk in poor condition - status edited 2/26/14</P>",XWK,1970/01/01 00:00:00+00,2008/10/17 00:00:00+00, ,,,SOUTH,,-122.304456530387,47.5589643361972, ,THRPL,BEACON WR AVE S,S COLUMBIAN WAY,Y,240,0,S FERDINAND N ST,N,361,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR2,0
1263840.75799572,231570.905093804,4851,525428,XWK-5008,W MERCER ST 0020 BLOCK C SIDE ( 294) 28 FT E/O 3RD AVE W,GOOD,2014/08/05 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,23584,XWK,Old ID # 39,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"RCR #02108 2/16/05 <br>3 AVE W & W MERCER ST, E",XWK,1970/01/01 00:00:00+00,2009/01/15 00:00:00+00, ,,,CENTRAL,,-122.360510905698,47.6245980133202, ,THRPL,W MERCER ST,2ND AVE W,N,294,0,3RD AVE W,Y,28,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR1,0
1270341.71415389,224978.212898627,4852,521855,XWK-1091,4TH AVE 0110 BLOCK C SIDE (  33) 33 FT NW/O SPRING ST,GOOD,2014/06/20 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,6127,XWK,Old ID # 298,NW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"4 AVE & SPRING ST, N",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.333632300599,47.6068782558009, ,THRPL,4TH AVE,SPRING ST,Y,33,0,SENECA ST,N,273,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR2,0
1269861.86898498,227052.827515796,4853,521719,XWK-2579,6TH AVE 0160 BLOCK C SIDE ( 173) 173 FT NW/O PINE ST,POOR,2012/09/30 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,7884,XWK,Old ID # 523,C,LADER,N,N,1970/01/01 00:00:00+00,WHT,"6 AVE & 150 N/O PINE ST, MB",XWK,1970/01/01 00:00:00+00,2011/12/23 00:00:00+00, ,,,CENTRAL,,-122.335741295912,47.6125390461403,SIGNAL,THRPL,6TH AVE,PINE ST,Y,173,0,OLIVE WAY,N,254,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR2,0
1265646.53522407,256278.385534391,4854,524535,XWK-280,N 87TH ST 0030 BLOCK C SIDE (  37) 37 FT E/O GREENWOOD AVE N,GOOD,2018/04/27 00:00:00+00,SDOT,INSVC,DISTRICT5,DISTRICT6,N,16,15976,XWK,Old ID # 265,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>WI #16259 10/22/98 <br>GREENWOOD AVE N &amp; N 87 ST, E</p><p><br></p><p><font color=""#1a1a1a""><br></font></p><p><font color=""#1a1a1a"">Remarked per WO 534614</font></p>",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00,SDOT,,,NORTH,,-122.355170824454,47.6924179886732, ,THRPL,N 87TH ST,GREENWOOD AVE N,Y,37,0,PHINNEY AVE N,N,301,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR2,0
1274661.72519889,232062.077339798,4855,523030,XWK-1686,E ALOHA ST 0120 BLOCK C SIDE (  32) 32 FT E/O 12TH AVE E,GOOD,2017/05/19 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,13815,XWK,Old ID # 226,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>12 AVE E &amp; E ALOHA ST, E</p><p><br></p><p>Remarked per WO 517621</p>",XWK,1970/01/01 00:00:00+00,2012/10/24 00:00:00+00,SDOT,,,CENTRAL,,-122.31667663888,47.6265245156865,STOPSIGN,THRPL,E ALOHA ST,12TH AVE E,Y,32,0,13TH W AVE E,N,211,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1274924.57736348,257363.250490636,4856,616074,XWK-5478,ROOSEVELT WAY NE 0920 BLOCK C SIDE (  20) 20 FT N/O NE 92ND ST,GOOD,2018/04/27 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,12641,XWK,,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,This crosswalk was installed 1/3/11 as part of WO 37961.,XWK,1970/01/01 00:00:00+00,2011/01/03 00:00:00+00, ,,,NORTH,,-122.317589686238,47.6958883124399, ,THRPL,ROOSEVELT WAY NE,NE 92ND ST,Y,20,0,NE 94TH ST,N,312,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR2,0
1275403.65580164,252709.379549056,4857,521081,XWK-2097,12TH AVE NE 0750 BLOCK C SIDE (  26) 26 FT N/O NE 75TH ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,1590,XWK,Old ID # 313,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #18482 <br>12 AVE NE & NE 75 ST, N",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.315280742076,47.6831574869703, ,THRPL,12TH AVE NE,NE 75TH ST,Y,26,0,NE 77TH ST,N,636,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR3,0
1275928.69084081,241659.689706221,4858,524621,XWK-2106,NE PACIFIC ST 0150 BLOCK C SIDE (  52) 52 FT SE/O 15TH AVE NE,GOOD,2018/06/07 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,18046,XWK,Old ID # 328,SE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #1432/8 9/30/97 <br>15 AVE NE & NE PACIFIC ST, E",XWK,1970/01/01 00:00:00+00,2015/07/23 00:00:00+00, ,,,NORTH,,-122.31228758816,47.6528982229328,SIGNAL,THRPL,NE PACIFIC ST,15TH AVE NE,Y,52,0,XW 17 AVNE,N,512,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR2,0
1263093.5609993,195136.717135549,4859,525448,XWK-4843,SW TRENTON ST 0210 BLOCK C SIDE (  32) 32 FT W/O DELRIDGE WAY SW,GOOD,2018/02/08 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,22922,XWK,Old ID # 564,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>VISUAL ""VISIDATA"" <br>DELRIDGE WAY SW &amp; SW TRENTON ST, W</p><p>Upgraded as part of the 2013 Arterial Asphalt and Concrete Delridge Way SW project</p><p><br></p><p>Remarked by WO 605159 (2/8/18)</p>",XWK,1970/01/01 00:00:00+00,2009/02/15 00:00:00+00,SDOT,,,SOUTH,,-122.36060833989,47.524693036633,SIGNAL,THRPL,SW TRENTON ST,DELRIDGE WAY SW,Y,32,0,22ND AVE SW,N,301,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR2,0
1271279.36614998,215134.282455295,4860,521752,XWK-687,4TH AVE S 0240 BLOCK C SIDE ( 711) 49 FT N/O S LANDER ST,FAIR,2014/08/14 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,6239,XWK,Old ID # 169,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #10485 3/28/96 <br>4 AVE S & S LANDER ST, N",XWK,1970/01/01 00:00:00+00,2013/06/09 00:00:00+00, ,,,SOUTH,,-122.329056435066,47.5799463611936,SIGNAL,THRPL,4TH AVE S,S STACY ST,N,711,0,S LANDER ST,Y,49,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR1,0
1270968.33790064,205430.105669469,4861,521763,XWK-667,4TH AVE S 0550 BLOCK C SIDE (  25) 25 FT S/O S LUCILE ST,GOOD,2014/07/23 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,6256,XWK,Old ID # 199,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #21178 <br>4 AVE S & S LUCILE ST, S",XWK,1970/01/01 00:00:00+00,2015/08/12 00:00:00+00, ,,,SOUTH,,-122.329551993539,47.5533308955445, ,THRPL,4TH AVE S,S LUCILE ST,Y,25,0,S FINDLAY ST,N,235,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR2,0
1278092.85055448,229278.580938295,4862,521436,XWK-1756,23RD AVE E 0010 BLOCK C SIDE (  52) 34 FT S/O E MADISON ST,GOOD,2018/04/26 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,3368,XWK,Old ID # 429,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"23 AVE E & E MADISON ST, S",XWK,1970/01/01 00:00:00+00,2012/11/30 00:00:00+00, ,,,CENTRAL,,-122.302549390548,47.6190754293039, ,THRPL,23RD AVE E,E DENNY WAY,N,52,0,E MADISON ST,Y,34,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR2,0
1274959.62650597,252648.658869967,4863,523656,XWK-3483,LAKE CITY WAY NE 0741 BLOCK C SIDE ( 123) 57 FT SW/O NE 75TH ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,11141,XWK,Old ID # 817,SW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"LAKE CITY WAY NE & NE 75 ST, S",XWK,1970/01/01 00:00:00+00,2015/03/05 00:00:00+00, ,,,NORTH,,-122.317078294764,47.6829675983829,SIGNAL,THRPL,LAKE CITY WAY NE,ROOSEVELT TURN RD NE,N,123,0,NE 75TH ST,Y,57,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR3,0
1273565.55842797,227927.641382962,4864,522258,XWK-3002,BROADWAY 0150 BLOCK C SIDE ( 387) 36 FT S/O E PINE ST,GOOD,2018/04/26 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,9447,XWK,Old ID # 653,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #35596 10/1/06 <br>BROADWAY & E PINE ST, S",XWK,1970/01/01 00:00:00+00,2009/01/14 00:00:00+00, ,,,CENTRAL,,-122.320797058701,47.6151341153101, ,THRPL,BROADWAY,E PIKE ST,N,387,0,E PINE ST,Y,36,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR2,0
1266904.13474298,254280.651668966,4865,522344,XWK-224,FREMONT AVE N 0800 BLOCK C SIDE (  26) 26 FT N/O N 80TH ST,GOOD,2014/07/02 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,10523,XWK,Old ID # 179,N,LADER,N,N,1970/01/01 00:00:00+00,WHT," Installed 2/21/08 WI# 39388<br>FREMONT AVE N & N 80 ST, N",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00, ,,,NORTH,,-122.349905539912,47.6870103609126, ,THRPL,FREMONT AVE N,N 80TH ST,Y,26,0,N 81ST ST,N,238,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR2,0
